episode,return,moving_return,epsilon,loss
1056,-8.7,-8.831999999999999,0.49839999999999995,0.12322339415550232
1057,-9.299999999999999,-8.831999999999999,0.497925,0.1926898956298828
1058,-9.299999999999999,-8.844,0.49744999999999995,0.1341506838798523
1059,-8.7,-8.844,0.496975,0.09675657004117966
1060,-9.299999999999999,-8.856,0.49649999999999994,0.14898264408111572
1061,-8.7,-8.844,0.496025,0.09948792308568954
1062,-8.099999999999998,-8.831999999999999,0.49554999999999993,0.11042673140764236
1063,-8.7,-8.831999999999999,0.495075,0.09477299451828003
1064,-9.299999999999999,-8.831999999999999,0.49459999999999993,0.10479892790317535
1065,-9.299999999999999,-8.831999999999999,0.494125,0.08589477092027664
1066,-8.7,-8.831999999999999,0.4936499999999999,0.16021424531936646
1067,-9.299999999999999,-8.831999999999999,0.493175,0.09377771615982056
1068,-8.7,-8.844,0.4926999999999999,0.10495762526988983
1069,-8.7,-8.844,0.49222499999999997,0.08548404276371002
1070,-9.299999999999999,-8.868,0.49174999999999996,0.10502217710018158
1071,-8.7,-8.868,0.491275,0.1327776312828064
1072,-9.299999999999999,-8.868,0.49079999999999996,0.2173282951116562
1073,-8.7,-8.88,0.490325,0.12869104743003845
1074,-8.7,-8.879999999999999,0.48984999999999995,0.08583370596170425
1075,-9.299999999999999,-8.879999999999999,0.489375,0.1117255687713623
1076,-9.299999999999999,-8.892000000000001,0.48889999999999995,0.10300157964229584
1077,-9.299999999999999,-8.904,0.488425,0.07802054286003113
1078,-8.7,-8.891999999999998,0.48794999999999994,0.16416853666305542
1079,-9.299999999999999,-8.903999999999998,0.487475,0.0904228463768959
1080,-9.299999999999999,-8.927999999999999,0.48699999999999993,0.061983413994312286
1081,-9.299999999999999,-8.927999999999999,0.486525,0.10245528817176819
1082,-8.7,-8.915999999999999,0.4860499999999999,0.1360425353050232
1083,-9.299999999999999,-8.927999999999999,0.485575,0.12318932265043259
1084,-8.7,-8.939999999999998,0.4850999999999999,0.13933208584785461
1085,-8.7,-8.951999999999998,0.484625,0.14213500916957855
1086,-8.7,-8.951999999999998,0.4841499999999999,0.059573881328105927
1087,-8.7,-8.94,0.48367499999999997,0.12735626101493835
1088,-9.299999999999999,-8.952,0.4831999999999999,0.07265922427177429
1089,-8.7,-8.952,0.48272499999999996,0.08973012119531631
1090,-8.7,-8.94,0.48224999999999996,0.18320289254188538
1091,-8.7,-8.927999999999999,0.481775,0.12424498051404953
1092,-8.7,-8.927999999999999,0.48129999999999995,0.12461486458778381
1093,-8.7,-8.94,0.480825,0.1277949959039688
1094,-8.099999999999998,-8.927999999999999,0.48034999999999994,0.06887850165367126
1095,-9.299999999999999,-8.940000000000001,0.479875,0.07249283790588379
1096,-9.299999999999999,-8.964,0.47939999999999994,0.067926324903965
1097,-8.7,-8.952,0.478925,0.09333746135234833
1098,-9.299999999999999,-8.975999999999999,0.47844999999999993,0.16611218452453613
1099,-8.7,-8.963999999999999,0.477975,0.10617907345294952
1100,-8.7,-8.951999999999998,0.4774999999999999,0.06751565635204315
1101,-8.7,-8.94,0.477025,0.11280745267868042
1102,-9.299999999999999,-8.94,0.4765499999999999,0.18101516366004944
1103,-9.299999999999999,-8.94,0.47607499999999997,0.1318283975124359
1104,-9.299999999999999,-8.94,0.4755999999999999,0.1318770945072174
1105,-8.7,-8.94,0.47512499999999996,0.1251966953277588
1106,-8.7,-8.94,0.4746499999999999,0.18502084910869598
1107,-9.299999999999999,-8.94,0.47417499999999996,0.20850130915641785
1108,-8.7,-8.927999999999999,0.4736999999999999,0.08749029040336609
1109,-9.299999999999999,-8.94,0.47322499999999995,0.11802836507558823
1110,-9.299999999999999,-8.94,0.47274999999999995,0.18283751606941223
1111,-8.7,-8.94,0.472275,0.06562329083681107
1112,-8.7,-8.952,0.47179999999999994,0.08119010180234909
1113,-8.7,-8.951999999999998,0.471325,0.044839806854724884
1114,-8.7,-8.94,0.47084999999999994,0.21073824167251587
1115,-9.299999999999999,-8.94,0.470375,0.10412509739398956
1116,-9.299999999999999,-8.952,0.46989999999999993,0.08669857680797577
1117,-9.299999999999999,-8.952,0.469425,0.15155720710754395
1118,-9.299999999999999,-8.963999999999999,0.4689499999999999,0.13286811113357544
1119,-8.7,-8.963999999999999,0.468475,0.1618252992630005
1120,-9.299999999999999,-8.963999999999999,0.4679999999999999,0.14875468611717224
1121,-9.299999999999999,-8.975999999999999,0.46752499999999997,0.16927781701087952
1122,-8.7,-8.963999999999999,0.4670499999999999,0.1080053448677063
1123,-9.299999999999999,-8.975999999999999,0.46657499999999996,0.1545063853263855
1124,-8.7,-8.975999999999999,0.4660999999999999,0.09611212462186813
1125,-9.299999999999999,-8.975999999999999,0.46562499999999996,0.09046555310487747
1126,-8.7,-8.963999999999999,0.46515,0.11367584764957428
1127,-9.299999999999999,-8.963999999999999,0.46467499999999995,0.09194289147853851
1128,-9.299999999999999,-8.975999999999999,0.4642,0.14189669489860535
1129,-8.7,-8.963999999999999,0.46372499999999994,0.12659597396850586
1130,-9.299999999999999,-8.963999999999999,0.46325,0.12423419952392578
1131,-8.7,-8.952,0.462775,0.12139072269201279
1132,-8.7,-8.951999999999998,0.46230000000000004,0.16527031362056732
1133,-9.299999999999999,-8.952,0.461825,0.06552284210920334
1134,-8.7,-8.951999999999998,0.46135000000000004,0.1229860708117485
1135,-8.7,-8.951999999999998,0.460875,0.07513943314552307
1136,-9.299999999999999,-8.963999999999999,0.46040000000000003,0.10782618820667267
1137,-8.7,-8.963999999999999,0.459925,0.15061034262180328
1138,-9.299999999999999,-8.963999999999999,0.45945,0.08827179670333862
1139,-8.7,-8.963999999999999,0.45897499999999997,0.10200686752796173
1140,-8.7,-8.963999999999999,0.4585,0.11837673932313919
1141,-9.299999999999999,-8.975999999999999,0.45802499999999996,0.1111132949590683
1142,-8.7,-8.975999999999999,0.45755,0.07233825325965881
1143,-8.7,-8.975999999999999,0.45707499999999995,0.1773587465286255
1144,-9.299999999999999,-9.0,0.4566,0.156001478433609
1145,-9.299999999999999,-9.0,0.45612499999999995,0.17256119847297668
1146,-8.7,-8.988,0.45565,0.0638718456029892
1147,-9.299999999999999,-9.0,0.45517499999999994,0.1980569064617157
1148,-9.299999999999999,-9.0,0.4547,0.08897337317466736
1149,-8.7,-8.999999999999998,0.45422499999999993,0.07482552528381348
1150,-8.7,-8.999999999999998,0.45375,0.17083117365837097
1151,-9.299999999999999,-9.011999999999999,0.453275,0.1411907821893692
1152,-9.299999999999999,-9.011999999999999,0.45280000000000004,0.11979593336582184
1153,-9.299999999999999,-9.011999999999999,0.452325,0.14682649075984955
1154,-8.7,-8.999999999999998,0.45185000000000003,0.14361655712127686
1155,-8.099999999999998,-8.988,0.45137499999999997,0.07081616669893265
1156,-9.299999999999999,-8.999999999999998,0.4509,0.08097608387470245
1157,-9.299999999999999,-9.0,0.45042499999999996,0.07884570956230164
1158,-9.299999999999999,-9.011999999999999,0.44995,0.09390377253293991
1159,-8.7,-9.0,0.44947499999999996,0.15051595866680145
1160,-8.7,-8.987999999999998,0.449,0.13234488666057587
1161,-9.299999999999999,-8.999999999999998,0.44852499999999995,0.1815638244152069
1162,-9.299999999999999,-9.011999999999999,0.44805,0.08580882102251053
1163,-9.299999999999999,-9.024,0.44757499999999995,0.1771048605442047
1164,-9.299999999999999,-9.036,0.4471,0.12182720005512238
1165,-8.099999999999998,-9.011999999999999,0.44662499999999994,0.15729857981204987
1166,-8.7,-8.999999999999998,0.44615,0.16824379563331604
1167,-9.299999999999999,-8.999999999999998,0.44567499999999993,0.12980282306671143
1168,-9.299999999999999,-9.0,0.4452,0.17819806933403015
1169,-9.299999999999999,-9.011999999999999,0.4447249999999999,0.1609421670436859
1170,-9.299999999999999,-9.011999999999999,0.44425,0.14023730158805847
1171,-9.299999999999999,-9.011999999999999,0.443775,0.12733471393585205
1172,-8.7,-9.011999999999999,0.4433,0.13607734441757202
1173,-9.299999999999999,-9.011999999999999,0.44282499999999997,0.14572373032569885
1174,-9.299999999999999,-9.024,0.44235,0.1050785705447197
1175,-9.299999999999999,-9.024,0.44187499999999996,0.13738560676574707
1176,-8.7,-9.024,0.4414,0.03946266323328018
1177,-9.299999999999999,-9.024,0.44092499999999996,0.12141551822423935
1178,-8.7,-9.011999999999999,0.44045,0.21904480457305908
1179,-9.299999999999999,-9.024,0.43997499999999995,0.10876531898975372
1180,-9.299999999999999,-9.024,0.4395,0.1200658455491066
1181,-8.099999999999998,-9.011999999999999,0.43902499999999994,0.12044832855463028
1182,-9.299999999999999,-9.024,0.43855,0.06776142865419388
1183,-8.7,-9.011999999999999,0.43807499999999994,0.14103436470031738
1184,-9.299999999999999,-9.024,0.4376,0.12373018264770508
1185,-8.7,-9.024,0.43712499999999993,0.08822484314441681
1186,-9.299999999999999,-9.024,0.43665,0.14440453052520752
1187,-8.7,-9.024,0.4361749999999999,0.18132148683071136
1188,-9.299999999999999,-9.024,0.4357,0.06691862642765045
1189,-8.7,-9.024,0.4352249999999999,0.13211806118488312
1190,-9.299999999999999,-9.036,0.43474999999999997,0.10243827104568481
1191,-9.299999999999999,-9.036,0.43427499999999997,0.16692781448364258
1192,-9.299999999999999,-9.048,0.4338,0.16142156720161438
1193,-9.299999999999999,-9.059999999999999,0.43332499999999996,0.06790044158697128
1194,-9.299999999999999,-9.06,0.43285,0.18092095851898193
1195,-8.7,-9.048,0.43237499999999995,0.09419043362140656
1196,-9.299999999999999,-9.059999999999999,0.4319,0.14990563690662384
1197,-9.299999999999999,-9.059999999999999,0.43142499999999995,0.12257159501314163
1198,-8.7,-9.048,0.43095,0.1404777467250824
1199,-9.299999999999999,-9.059999999999999,0.43047499999999994,0.08968668431043625
1200,-9.299999999999999,-9.072,0.43,0.09286060184240341
1201,-8.7,-9.059999999999999,0.42952499999999993,0.21961045265197754
1202,-8.7,-9.047999999999998,0.42905,0.16538318991661072
1203,-9.299999999999999,-9.048,0.42857499999999993,0.12958107888698578
1204,-9.299999999999999,-9.06,0.4281,0.10308103263378143
1205,-8.7,-9.072,0.4276249999999999,0.15021304786205292
1206,-9.299999999999999,-9.071999999999997,0.42715,0.2256593108177185
1207,-9.299999999999999,-9.072,0.4266749999999999,0.10442924499511719
1208,-8.7,-9.059999999999999,0.42619999999999997,0.25426945090293884
1209,-9.299999999999999,-9.071999999999997,0.4257249999999999,0.20290791988372803
1210,-8.7,-9.071999999999997,0.42524999999999996,0.1789313554763794
1211,-9.299999999999999,-9.071999999999997,0.42477499999999996,0.1925051212310791
1212,-9.299999999999999,-9.072,0.4243,0.12791471183300018
1213,-9.299999999999999,-9.072,0.42382499999999995,0.13760441541671753
1214,-8.7,-9.059999999999999,0.42335,0.13940435647964478
1215,-8.7,-9.071999999999997,0.42287499999999995,0.1693371832370758
1216,-8.7,-9.071999999999997,0.4224,0.1513848900794983
1217,-9.299999999999999,-9.071999999999997,0.42192499999999994,0.1454717218875885
1218,-9.299999999999999,-9.072,0.42145,0.20052357017993927
1219,-8.7,-9.06,0.42097499999999993,0.052511684596538544
1220,-6.299999999999999,-8.999999999999998,0.4205,0.12977652251720428
1221,-8.7,-8.988,0.4200249999999999,0.17615944147109985
1222,-9.299999999999999,-8.999999999999998,0.41955,0.1197023019194603
1223,-9.299999999999999,-9.0,0.4190749999999999,0.2914772033691406
1224,-9.299999999999999,-9.0,0.41859999999999997,0.27016693353652954
1225,-9.299999999999999,-9.0,0.4181249999999999,0.14988423883914948
1226,-9.299999999999999,-9.011999999999999,0.41764999999999997,0.0736551359295845
1227,-8.7,-9.0,0.4171749999999999,0.15340536832809448
1228,-9.299999999999999,-9.011999999999999,0.41669999999999996,0.16838306188583374
1229,-8.7,-9.0,0.4162249999999999,0.1711251586675644
1230,-8.7,-8.987999999999998,0.41574999999999995,0.0823637843132019
1231,-9.299999999999999,-9.011999999999999,0.41527499999999995,0.1375805139541626
1232,-9.299999999999999,-9.012,0.4148,0.1553274393081665
1233,-9.299999999999999,-9.024,0.41432499999999994,0.13284263014793396
1234,-9.299999999999999,-9.024,0.41385,0.08409427851438522
1235,-9.299999999999999,-9.036,0.41337499999999994,0.11854366958141327
1236,-9.299999999999999,-9.036,0.4129,0.10026393830776215
1237,-8.7,-9.036,0.41242499999999993,0.1466383934020996
1238,-8.7,-9.024,0.41195,0.24333977699279785
1239,-9.299999999999999,-9.036,0.4114749999999999,0.15185201168060303
1240,-8.7,-9.024,0.411,0.10551529377698898
1241,-9.299999999999999,-9.024,0.4105249999999999,0.20658355951309204
1242,-9.299999999999999,-9.024,0.41004999999999997,0.2523079216480255
1243,-9.299999999999999,-9.024,0.4095749999999999,0.12482664734125137
1244,-8.7,-9.011999999999999,0.40909999999999996,0.06446659564971924
1245,-9.299999999999999,-9.024,0.4086249999999999,0.06584024429321289
1246,-8.7,-9.011999999999999,0.40814999999999996,0.10652577131986618
1247,-9.299999999999999,-9.011999999999999,0.4076749999999999,0.17737199366092682
1248,-9.299999999999999,-9.024,0.40719999999999995,0.3041152060031891
1249,-8.7,-9.011999999999999,0.4067249999999999,0.15078705549240112
1250,-9.299999999999999,-9.011999999999999,0.40624999999999994,0.18284589052200317
1251,-8.7,-9.011999999999999,0.40577500000000005,0.13479797542095184
1252,-9.299999999999999,-9.024,0.4053,0.09492751210927963
1253,-9.299999999999999,-9.024,0.40482500000000005,0.12568585574626923
1254,-9.299999999999999,-9.024,0.40435,0.2426455020904541
1255,-9.299999999999999,-9.036,0.40387500000000004,0.08194951713085175
1256,-8.7,-9.024,0.4034,0.20517560839653015
1257,-9.299999999999999,-9.024,0.40292500000000003,0.16594624519348145
1258,-9.299999999999999,-9.036,0.40245,0.14471083879470825
1259,-8.099999999999998,-9.011999999999999,0.401975,0.10592891275882721
1260,-9.299999999999999,-9.024,0.40149999999999997,0.0822892114520073
1261,-9.299999999999999,-9.024,0.401025,0.18363362550735474
1262,-8.7,-9.011999999999999,0.40054999999999996,0.14178121089935303
1263,-9.299999999999999,-9.011999999999999,0.400075,0.12539665400981903
1264,-8.7,-9.011999999999999,0.39959999999999996,0.19966018199920654
1265,-9.299999999999999,-9.024,0.399125,0.124537892639637
1266,-9.299999999999999,-9.036,0.39864999999999995,0.2846634089946747
1267,-8.7,-9.024,0.398175,0.14936020970344543
1268,-9.299999999999999,-9.024,0.39769999999999994,0.1651795506477356
1269,-8.7,-9.024,0.397225,0.251504123210907
1270,-8.099999999999998,-9.059999999999999,0.39675,0.12528200447559357
1271,-9.299999999999999,-9.072,0.39627500000000004,0.21675074100494385
1272,-8.7,-9.059999999999997,0.3958,0.08220227807760239
1273,-8.7,-9.047999999999996,0.39532500000000004,0.20454533398151398
1274,-9.299999999999999,-9.047999999999998,0.39485,0.08163553476333618
1275,-9.299999999999999,-9.048,0.39437500000000003,0.2191104143857956
1276,-9.299999999999999,-9.048,0.3939,0.09729809314012527
1277,-8.099999999999998,-9.036,0.393425,0.31017130613327026
1278,-9.299999999999999,-9.036,0.39294999999999997,0.1728380024433136
1279,-8.7,-9.036,0.392475,0.22098247706890106
1280,-8.7,-9.035999999999998,0.39199999999999996,0.17611993849277496
1281,-9.299999999999999,-9.036,0.391525,0.0715959221124649
1282,-9.299999999999999,-9.036,0.39104999999999995,0.16314423084259033
1283,-8.099999999999998,-9.011999999999999,0.390575,0.13975834846496582
1284,-9.299999999999999,-9.011999999999999,0.39009999999999995,0.12306708842515945
1285,-8.7,-8.999999999999998,0.389625,0.12702277302742004
1286,-9.299999999999999,-8.999999999999998,0.38914999999999994,0.21920648217201233
1287,-9.299999999999999,-9.011999999999999,0.388675,0.25661787390708923
1288,-9.299999999999999,-9.024,0.38819999999999993,0.10966656357049942
1289,-8.7,-9.011999999999999,0.387725,0.18720769882202148
1290,-9.299999999999999,-9.024,0.38725,0.1972169578075409
1291,-9.299999999999999,-9.024,0.38677500000000004,0.19194746017456055
1292,-8.7,-9.011999999999999,0.3863,0.09504716098308563
1293,-8.7,-8.999999999999998,0.38582500000000003,0.17182451486587524
1294,-8.099999999999998,-8.987999999999998,0.38534999999999997,0.11608409881591797
1295,-9.299999999999999,-8.987999999999998,0.384875,0.12849146127700806
1296,-9.299999999999999,-9.0,0.38439999999999996,0.21155957877635956
1297,-9.299999999999999,-9.0,0.383925,0.14280924201011658
1298,-9.299999999999999,-9.0,0.38344999999999996,0.084548220038414
1299,-9.299999999999999,-9.011999999999999,0.382975,0.21506670117378235
1300,-8.7,-8.999999999999998,0.38249999999999995,0.1319989562034607
1301,-8.7,-8.999999999999998,0.382025,0.17282481491565704
1302,-9.299999999999999,-8.999999999999998,0.38154999999999994,0.1637142300605774
1303,-9.299999999999999,-9.0,0.381075,0.10475751757621765
1304,-9.299999999999999,-8.999999999999998,0.38059999999999994,0.2068721354007721
1305,-9.299999999999999,-8.999999999999998,0.380125,0.11065971106290817
1306,-9.299999999999999,-9.011999999999999,0.37964999999999993,0.1761617213487625
1307,-9.299999999999999,-9.011999999999999,0.379175,0.1416717767715454
1308,-9.299999999999999,-9.011999999999999,0.3786999999999999,0.15823809802532196
1309,-9.299999999999999,-9.036,0.378225,0.09708704054355621
1310,-9.299999999999999,-9.036,0.37775,0.1811521202325821
1311,-8.7,-9.024,0.377275,0.21896010637283325
1312,-9.299999999999999,-9.036,0.37679999999999997,0.1304546743631363
1313,-8.7,-9.024,0.376325,0.09949485957622528
1314,-8.7,-9.024,0.37584999999999996,0.09884262084960938
1315,-9.299999999999999,-9.024,0.375375,0.17294169962406158
1316,-9.299999999999999,-9.024,0.37489999999999996,0.2194487452507019
1317,-8.7,-9.024,0.374425,0.16852423548698425
1318,-8.7,-9.011999999999999,0.37394999999999995,0.14056238532066345
1319,-8.7,-9.011999999999999,0.373475,0.18100105226039886
1320,-9.299999999999999,-9.036,0.37299999999999994,0.21653693914413452
1321,-9.299999999999999,-9.036,0.372525,0.1775105595588684
1322,-9.299999999999999,-9.048,0.37204999999999994,0.1607399433851242
1323,-9.299999999999999,-9.059999999999999,0.371575,0.09915602207183838
1324,-8.7,-9.048,0.37109999999999993,0.172146275639534
1325,-8.7,-9.035999999999998,0.370625,0.10644706338644028
1326,-9.299999999999999,-9.036,0.3701499999999999,0.18104693293571472
1327,-9.299999999999999,-9.059999999999999,0.369675,0.0919586569070816
1328,-9.299999999999999,-9.06,0.3691999999999999,0.14757928252220154
1329,-9.299999999999999,-9.072,0.36872499999999997,0.0828554555773735
1330,-9.299999999999999,-9.083999999999998,0.36824999999999997,0.08003085106611252
1331,-9.299999999999999,-9.083999999999998,0.367775,0.0892656072974205
1332,-9.299999999999999,-9.083999999999998,0.36729999999999996,0.18185395002365112
1333,-9.299999999999999,-9.107999999999999,0.366825,0.10019706189632416
1334,-8.7,-9.095999999999998,0.36634999999999995,0.10622178763151169
1335,-9.299999999999999,-9.107999999999997,0.365875,0.15626074373722076
1336,-9.299999999999999,-9.107999999999999,0.36539999999999995,0.20229840278625488
1337,-9.299999999999999,-9.107999999999999,0.364925,0.16533266007900238
1338,-9.299999999999999,-9.107999999999999,0.36444999999999994,0.16525688767433167
1339,-9.299999999999999,-9.119999999999997,0.363975,0.10944435000419617
1340,-9.299999999999999,-9.12,0.36349999999999993,0.1310567855834961
1341,-8.7,-9.107999999999999,0.363025,0.1675611436367035
1342,-9.299999999999999,-9.119999999999997,0.36254999999999993,0.05855873227119446
1343,-9.299999999999999,-9.131999999999998,0.362075,0.12615667283535004
1344,-9.299999999999999,-9.155999999999999,0.3615999999999999,0.21647924184799194
1345,-8.7,-9.143999999999998,0.361125,0.2058504819869995
1346,-9.299999999999999,-9.143999999999998,0.3606499999999999,0.177482008934021
1347,-9.299999999999999,-9.143999999999998,0.36017499999999997,0.20464426279067993
1348,-9.299999999999999,-9.143999999999998,0.3596999999999999,0.11063496768474579
1349,-9.299999999999999,-9.143999999999998,0.35922499999999996,0.08131268620491028
1350,-9.299999999999999,-9.155999999999999,0.35874999999999996,0.18328547477722168
1351,-9.299999999999999,-9.168,0.358275,0.2938900291919708
1352,-8.7,-9.155999999999999,0.35779999999999995,0.28249990940093994
1353,-9.299999999999999,-9.155999999999999,0.357325,0.3491733968257904
1354,-9.299999999999999,-9.155999999999999,0.35684999999999995,0.10277330130338669
1355,-9.299999999999999,-9.155999999999999,0.356375,0.10014595091342926
1356,-9.299999999999999,-9.155999999999999,0.35589999999999994,0.2853448688983917
1357,-9.299999999999999,-9.155999999999999,0.355425,0.14778092503547668
1358,-9.299999999999999,-9.155999999999999,0.35494999999999993,0.09998857975006104
1359,-9.299999999999999,-9.155999999999999,0.354475,0.13435953855514526
1360,-9.299999999999999,-9.155999999999999,0.3539999999999999,0.3299328684806824
1361,-9.299999999999999,-9.168,0.353525,0.1497209668159485
1362,-9.299999999999999,-9.168,0.3530499999999999,0.1625337302684784
1363,-9.299999999999999,-9.179999999999998,0.35257499999999997,0.15536770224571228
1364,-8.7,-9.179999999999998,0.3520999999999999,0.27027150988578796
1365,-9.299999999999999,-9.179999999999998,0.35162499999999997,0.3249673545360565
1366,-8.7,-9.167999999999997,0.3511499999999999,0.1613728404045105
1367,-9.299999999999999,-9.179999999999998,0.35067499999999996,0.20977726578712463
1368,-9.299999999999999,-9.191999999999998,0.3501999999999999,0.16315887868404388
1369,-8.7,-9.191999999999998,0.34972499999999995,0.14024598896503448
1370,-9.299999999999999,-9.191999999999998,0.34924999999999995,0.13966992497444153
1371,-8.7,-9.179999999999998,0.348775,0.23306046426296234
1372,-8.7,-9.167999999999997,0.34829999999999994,0.21237945556640625
1373,-9.299999999999999,-9.168,0.347825,0.13329409062862396
1374,-8.7,-9.168,0.34734999999999994,0.11841920018196106
1375,-9.299999999999999,-9.179999999999998,0.346875,0.21429139375686646
1376,-8.7,-9.168,0.34640000000000004,0.18534117937088013
1377,-9.299999999999999,-9.168,0.345925,0.17612525820732117
1378,-9.299999999999999,-9.168,0.34545000000000003,0.12701666355133057
1379,-9.299999999999999,-9.168,0.344975,0.16410432755947113
1380,-9.299999999999999,-9.168,0.34450000000000003,0.17815451323986053
1381,-9.299999999999999,-9.168,0.34402499999999997,0.07720185816287994
1382,-8.7,-9.155999999999999,0.34355,0.10124309360980988
1383,-9.299999999999999,-9.155999999999999,0.34307499999999996,0.27665379643440247
1384,-9.299999999999999,-9.168,0.3426,0.0769665315747261
1385,-9.299999999999999,-9.168,0.34212499999999996,0.26255860924720764
1386,-9.299999999999999,-9.168,0.34165,0.21031630039215088
1387,-9.299999999999999,-9.168,0.34117499999999995,0.12169881910085678
1388,-8.7,-9.155999999999999,0.3407,0.04434295371174812
1389,-9.299999999999999,-9.155999999999999,0.34022499999999994,0.17457513511180878
1390,-8.7,-9.143999999999998,0.33975,0.17736010253429413
1391,-9.299999999999999,-9.155999999999999,0.339275,0.25540804862976074
1392,-9.299999999999999,-9.155999999999999,0.33880000000000005,0.17667695879936218
1393,-8.7,-9.143999999999998,0.338325,0.13978873193264008
1394,-9.299999999999999,-9.143999999999998,0.33785000000000004,0.07698683440685272
1395,-9.299999999999999,-9.155999999999999,0.337375,0.140008807182312
1396,-9.299999999999999,-9.155999999999999,0.33690000000000003,0.11097344756126404
1397,-8.7,-9.143999999999998,0.336425,0.09687424451112747
1398,-9.299999999999999,-9.143999999999998,0.33595,0.2268834263086319
1399,-9.299999999999999,-9.143999999999998,0.33547499999999997,0.21192988753318787
1400,-9.299999999999999,-9.143999999999998,0.335,0.2291894257068634
1401,-9.299999999999999,-9.143999999999998,0.33452499999999996,0.07513140887022018
1402,-9.299999999999999,-9.155999999999999,0.33405,0.14114587008953094
1403,-9.299999999999999,-9.155999999999999,0.33357499999999995,0.2230084240436554
1404,-9.299999999999999,-9.155999999999999,0.3331,0.16833746433258057
1405,-9.299999999999999,-9.155999999999999,0.33262499999999995,0.28460291028022766
1406,-9.299999999999999,-9.155999999999999,0.33215,0.21623945236206055
1407,-9.299999999999999,-9.155999999999999,0.33167499999999994,0.13024264574050903
1408,-8.7,-9.143999999999998,0.3312,0.09232399612665176
1409,-9.299999999999999,-9.143999999999998,0.33072499999999994,0.08690562844276428
1410,-9.299999999999999,-9.143999999999998,0.33025,0.08653733134269714
1411,-9.299999999999999,-9.143999999999998,0.329775,0.22903898358345032
1412,-9.299999999999999,-9.143999999999998,0.32930000000000004,0.17744436860084534
1413,-9.299999999999999,-9.143999999999998,0.328825,0.09675769507884979
1414,-9.299999999999999,-9.155999999999999,0.32835000000000003,0.13305342197418213
1415,-8.7,-9.143999999999998,0.32787499999999997,0.10200276970863342
1416,-9.299999999999999,-9.155999999999999,0.3274,0.2643955945968628
1417,-9.299999999999999,-9.155999999999999,0.32692499999999997,0.19611120223999023
1418,-8.7,-9.143999999999998,0.32645,0.10138680040836334
1419,-9.299999999999999,-9.155999999999999,0.32597499999999996,0.0911741703748703
1420,-9.299999999999999,-9.155999999999999,0.3255,0.19322463870048523
1421,-9.299999999999999,-9.168,0.32502499999999995,0.19207091629505157
1422,-9.299999999999999,-9.18,0.32455,0.15866494178771973
1423,-9.299999999999999,-9.18,0.32407499999999995,0.20891714096069336
1424,-9.299999999999999,-9.191999999999998,0.3236,0.1683368980884552
1425,-9.299999999999999,-9.191999999999998,0.32312499999999994,0.16806179285049438
1426,-9.299999999999999,-9.203999999999999,0.32265,0.13256971538066864
1427,-9.299999999999999,-9.203999999999999,0.32217499999999993,0.08327362686395645
1428,-8.7,-9.191999999999998,0.3217,0.1343909204006195
1429,-9.299999999999999,-9.191999999999998,0.3212249999999999,0.11973439902067184
1430,-9.299999999999999,-9.191999999999998,0.32075,0.2502361834049225
1431,-9.299999999999999,-9.191999999999998,0.320275,0.054246656596660614
1432,-9.299999999999999,-9.203999999999999,0.31980000000000003,0.07586362212896347
1433,-9.299999999999999,-9.203999999999999,0.31932499999999997,0.2195436656475067
1434,-8.7,-9.191999999999998,0.31885,0.1076420396566391
1435,-8.7,-9.179999999999998,0.31837499999999996,0.22094225883483887
1436,-9.299999999999999,-9.179999999999998,0.3179,0.08275072276592255
1437,-9.299999999999999,-9.18,0.31742499999999996,0.12789443135261536
1438,-9.299999999999999,-9.191999999999998,0.31695,0.0827430933713913
1439,-9.299999999999999,-9.191999999999998,0.31647499999999995,0.07638685405254364
1440,-9.299999999999999,-9.203999999999999,0.316,0.1786631941795349
1441,-9.299999999999999,-9.203999999999999,0.31552499999999994,0.11694067716598511
1442,-9.299999999999999,-9.203999999999999,0.31505,0.20289096236228943
1443,-9.299999999999999,-9.216,0.31457499999999994,0.14274102449417114
1444,-9.299999999999999,-9.216,0.3141,0.14607875049114227
1445,-9.299999999999999,-9.216,0.31362499999999993,0.24850547313690186
1446,-9.299999999999999,-9.216,0.31315,0.22204411029815674
1447,-9.299999999999999,-9.227999999999998,0.3126749999999999,0.1996341347694397
1448,-8.7,-9.215999999999998,0.3122,0.07035703212022781
1449,-9.299999999999999,-9.215999999999998,0.3117249999999999,0.26741844415664673
1450,-8.7,-9.203999999999999,0.31124999999999997,0.13514778017997742
1451,-9.299999999999999,-9.203999999999999,0.31077499999999997,0.20395764708518982
1452,-9.299999999999999,-9.203999999999999,0.3103,0.20429277420043945
1453,-9.299999999999999,-9.203999999999999,0.30982499999999996,0.057775940746068954
1454,-9.299999999999999,-9.203999999999999,0.30935,0.14452482759952545
1455,-9.299999999999999,-9.203999999999999,0.30887499999999996,0.13315337896347046
1456,-9.299999999999999,-9.203999999999999,0.3084,0.16609235107898712
1457,-9.299999999999999,-9.203999999999999,0.30792499999999995,0.08925993740558624
1458,-9.299999999999999,-9.216,0.30745,0.19285300374031067
1459,-9.299999999999999,-9.216,0.30697499999999994,0.11664915829896927
1460,-9.299999999999999,-9.216,0.3065,0.10864663869142532
1461,-9.299999999999999,-9.216,0.30602499999999994,0.1174253597855568
1462,-9.299999999999999,-9.216,0.30555,0.10743971168994904
